Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
126,Corey Brewer,26,DEN,SF,82,2,2003,14.7,0.506,0.348,0.245,3.1,9.9,6.6,9.5,3,0.9,9.4,23.4,1.7,2.2,3.9,0.093,-0.2,0.6,0.4,1.2,6MOY-8
127,Tiago Splitter,28,SAS,PF,81,58,1997,18.7,0.609,0.004,0.506,8.8,20.3,14.9,10,1.6,2.3,12.7,18.2,4.7,3.5,8.2,0.197,0.8,1.3,2.2,2.1,
128,Jameer Nelson,30,ORL,PG,56,56,1977,14.4,0.498,0.455,0.131,1.3,10.6,6,33.3,1.9,0.2,15.7,22.5,1.1,1,2.1,0.05,0.1,-1.3,-1.2,0.4,
129,Maurice Harkless,19,ORL,SF,76,59,1974,12.5,0.504,0.207,0.227,7,12.2,9.6,3.9,2.3,2.4,10,15.9,0.7,1.7,2.4,0.059,-1.6,0.3,-1.3,0.4,
130,Reggie Evans,32,BRK,PF,80,56,1967,12.8,0.506,0,0.851,15.5,38,26.7,3.2,2,0.5,23.6,11,0.8,3.5,4.3,0.105,-1.7,0,-1.7,0.1,
131,Nikola Peković,27,MIN,C,62,62,1959,20.2,0.572,0,0.437,13,19,15.9,4.9,1.1,2,10.3,22.5,4.6,2.1,6.7,0.163,1.7,-1.2,0.5,1.2,
132,Kendrick Perkins,28,OKC,C,78,78,1954,8.2,0.479,0.003,0.23,7,19.5,13.7,7.9,1.1,3.2,24,10.6,-0.5,3,2.5,0.062,-3.2,1.4,-1.8,0.1,
133,Mike Dunleavy,32,MIL,SF,75,3,1943,13.6,0.577,0.479,0.205,1.7,14.9,8,11.5,1,1.3,11.7,17.3,2.7,1.7,4.4,0.109,0.5,-0.2,0.4,1.2,
134,Courtney Lee,27,BOS,SG,78,39,1941,11.7,0.545,0.294,0.136,1.9,9.4,5.8,11.7,2.4,0.9,13,15.7,0.9,2.4,3.3,0.082,-1.8,1.2,-0.5,0.7,
135,Larry Sanders,24,MIL,C,71,55,1937,18.7,0.523,0.003,0.225,12,25.8,18.6,6.8,1.4,7.6,11.6,16.9,2.3,3.7,6,0.149,-1.1,2,1,1.5,DPOY-7
136,Derrick Williams,21,MIN,PF,78,56,1916,14.5,0.515,0.249,0.346,5.6,20.6,12.8,4.2,1.2,1.5,10,23.5,1,2.1,3,0.076,-0.5,-1,-1.5,0.2,
137,P.J. Tucker,27,PHO,SG,79,45,1910,11.6,0.525,0.158,0.194,7.7,13.3,10.4,8.6,1.7,0.7,12.2,12.8,1.8,1.2,2.9,0.074,-1.3,-0.1,-1.5,0.2,
138,Marco Belinelli,26,CHI,SG,73,27,1882,10.4,0.513,0.362,0.275,0.8,7.8,4.3,12.9,1.3,0.2,10.7,18.7,1.3,1.6,3,0.076,-1.9,-0.4,-2.3,-0.1,
139,Caron Butler,32,LAC,SF,78,78,1879,12.4,0.535,0.458,0.125,2.6,11.4,7.1,6.5,1.4,0.5,8.7,20.2,1.9,1.6,3.6,0.091,-0.1,-1.2,-1.3,0.3,
140,Carl Landry,29,GSW,PF,81,2,1876,17.5,0.605,0.005,0.453,10.9,17.3,14.2,5.6,0.9,1.3,13.7,20,4.3,1.9,6.2,0.159,0.5,-0.7,-0.2,0.8,6MOY-8
141,Marcin Gortat,28,PHO,C,61,61,1876,15.4,0.543,0.005,0.244,7.6,24,15.6,6.5,1.1,3.9,13.6,17.2,1.3,2.1,3.4,0.086,-0.8,0.3,-0.5,0.7,
142,Anthony Davis,19,NOH,PF,64,60,1846,21.7,0.559,0.009,0.333,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,3.7,2.4,6.1,0.159,1.8,0.7,2.5,2.1,ROY-2
143,Alexey Shved,24,MIN,SG,77,16,1840,11,0.474,0.454,0.236,2.5,8.6,5.4,25.2,1.5,1.1,17.3,20.6,-0.6,1.4,0.8,0.02,-1.1,-0.6,-1.7,0.1,
144,Markieff Morris,23,PHO,PF,82,32,1837,12.6,0.473,0.205,0.194,7.9,16.7,12.3,9.4,2.2,2.6,12.8,19.7,-0.2,1.9,1.7,0.044,-2.2,0.2,-1.9,0,
145,Kosta Koufos,23,DEN,C,81,81,1817,17.2,0.585,0.002,0.205,13.3,21.2,17.3,2.6,1.2,4.4,8.7,14.5,3.9,2.5,6.5,0.171,0.2,0.4,0.6,1.2,
146,Kawhi Leonard,21,SAS,SF,58,57,1810,16.4,0.592,0.331,0.24,4.3,17.1,11.1,7.7,2.7,1.3,9.6,16.4,3,3.3,6.2,0.166,1.1,2,3.1,2.3,
147,Jason Maxiell,29,DET,PF,72,71,1789,11.3,0.478,0,0.317,8.5,18,13.2,4.7,0.9,4.2,13.5,15.3,0.1,1.7,1.8,0.047,-3.3,-0.1,-3.4,-0.6,
148,Derrick Favors,21,UTA,PF,77,8,1787,17.5,0.533,0.009,0.458,11.9,24,17.9,6.8,2,5.7,15.9,20.6,1.5,2.9,4.4,0.117,-1.6,1.1,-0.5,0.7,
149,Shane Battier,34,MIA,SF,72,20,1786,10.7,0.623,0.873,0.105,2.7,8.4,5.7,5.7,1.2,2.5,8.2,11,2.8,1.6,4.4,0.119,0.9,0.1,1,1.4,6MOY-12
150,Dorell Wright,27,PHI,SF,79,8,1783,16,0.551,0.603,0.235,2.6,17,9.6,13.1,1.8,1.5,8.8,18.7,2.8,2.1,4.9,0.132,1.9,0.6,2.6,2.1,
151,Patrick Patterson,23,2TM,PF,71,41,1775,15.2,0.566,0.212,0.101,7.2,14.4,10.8,7.5,0.9,1.7,8.6,17.6,3.1,1,4.1,0.111,0.9,-0.9,-0.1,0.9,
152,Jerryd Bayless,24,MEM,PG,80,4,1765,13.5,0.514,0.324,0.196,1.4,10.5,5.9,24.9,1.8,0.8,15.1,20.8,1.5,2.5,4,0.108,-0.6,0.7,0.1,1,
153,Kirk Hinrich,32,CHI,PG,60,60,1764,10.8,0.493,0.431,0.232,1,9.3,5.1,27.5,1.9,1.1,17.5,14.7,1,2.1,3.1,0.085,-2,1.2,-0.9,0.5,
154,Dion Waiters,21,CLE,SG,61,48,1756,13.7,0.492,0.249,0.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,0.3,0.6,0.9,0.026,-0.4,-1.8,-2.1,-0.1,ROY-5
155,Bradley Beal,19,WAS,SG,56,46,1745,13.6,0.515,0.344,0.231,2.7,10.8,6.7,13.7,1.5,1.3,10.6,22.2,1,2,3,0.082,0,0.2,0.2,1,ROY-3
156,Marvin Williams,26,UTA,SF,73,51,1727,10.9,0.515,0.353,0.211,3.7,14.3,8.9,6.9,1.1,1.7,10.5,15.1,1.1,1.1,2.3,0.063,-0.8,-0.4,-1.2,0.4,
157,Marcus Thornton,25,SAC,SG,72,8,1726,16.3,0.552,0.49,0.163,3.2,9,6,9,1.8,0.2,7.6,23.1,3.1,0.1,3.2,0.089,2.3,-2,0.3,1,
158,Kevin Séraphin,23,WAS,C,79,8,1721,10.3,0.478,0,0.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,-2.1,2.2,0.1,0.004,-4.9,-0.7,-5.5,-1.5,
159,J.J. Barea,28,MIN,PG,74,2,1713,14.1,0.51,0.369,0.177,2.2,11.9,6.9,30.6,1,0,15.1,25.1,0.8,1,1.9,0.053,0.7,-1.3,-0.6,0.6,
160,Boris Diaw,30,SAS,PF,75,20,1709,11.9,0.603,0.235,0.196,4.7,12,8.6,15,1.6,1.1,18.9,12,2.2,2.3,4.4,0.124,-0.7,1.5,0.8,1.2,
161,Jordan Crawford,24,2TM,SG,70,14,1709,13.8,0.512,0.339,0.219,2.9,10.9,6.9,23.5,1.2,0.3,15.1,25.3,0.2,1.7,1.9,0.052,0.3,-1.1,-0.9,0.5,6MOY-7
162,Ricky Rubio,22,MIN,PG,57,47,1691,16.2,0.482,0.179,0.514,2.9,12.9,7.7,38.8,4.2,0.2,21.4,21.2,0.4,2.6,3,0.085,-0.8,1.9,1.1,1.3,
163,Carlos Delfino,30,HOU,SF,67,5,1689,13.3,0.549,0.679,0.09,1.2,13.4,7.4,12.5,2,0.4,10,18.6,2,1.5,3.5,0.101,1.1,0.3,1.4,1.5,
164,E'Twaun Moore,23,ORL,SG,75,21,1682,10.7,0.471,0.329,0.099,3.2,8,5.6,19.1,1.6,1.1,14.4,19.7,-0.4,0.7,0.2,0.006,-1.6,-0.7,-2.3,-0.1,
165,Lavoy Allen,23,PHI,C,79,37,1669,11.5,0.474,0.002,0.132,10.5,16.5,13.4,6.7,0.8,2.6,10.3,14.8,0.9,1.6,2.5,0.072,-3,-0.3,-3.3,-0.6,
166,Jodie Meeks,25,LAL,SG,78,10,1663,11.4,0.54,0.645,0.181,2.5,8.7,5.7,6.4,1.8,0.2,8.3,16.7,1.9,1.1,3,0.085,-0.7,-0.3,-1,0.4,
167,Dirk Nowitzki,34,DAL,PF,53,47,1661,19.8,0.564,0.216,0.265,2.5,21.5,12.2,13.5,1.2,1.7,7.9,24.2,3.3,1.8,5,0.145,3,0.1,3.1,2.2,
168,Wayne Ellington,25,2TM,SG,78,21,1661,12.2,0.546,0.454,0.142,1.7,10.3,5.8,10.1,1.4,0.1,9.2,16.8,2.1,1.1,3.2,0.093,0,-0.5,-0.5,0.6,
169,Nenê,30,WAS,PF,61,49,1659,17,0.538,0.002,0.453,6.7,20.6,13.6,19,1.7,1.8,16.3,23.4,1.3,2.7,4,0.116,-0.4,1.7,1.3,1.3,
170,Pau Gasol,32,LAL,PF,49,42,1655,16.7,0.512,0.048,0.307,7.6,20.1,14,19.9,0.7,2.7,13.7,20.5,2,1.7,3.7,0.107,1.1,0.9,2,1.7,
171,Ramon Sessions,26,CHA,SG,61,0,1652,17.7,0.529,0.158,0.513,1.8,10.1,5.9,25.5,1.5,0.3,11.2,25.7,2.9,0,2.9,0.084,1.6,-2,-0.4,0.7,6MOY-12
172,Steve Novak,29,NYK,SF,81,1,1641,11.3,0.602,0.816,0.077,1.2,10,5.4,3.3,0.9,0.4,2.6,13,3.2,0.8,4,0.116,1,-1,0.1,0.9,
173,Antawn Jamison,36,LAL,PF,76,6,1636,15.3,0.561,0.405,0.237,7.5,16.6,12.2,5,0.9,1,7.7,18.7,3,1.3,4.3,0.126,1,-1.1,-0.1,0.8,
174,Ed Davis,23,2TM,PF,81,28,1631,17.8,0.561,0,0.346,10.9,22.8,16.7,6.7,1.2,4.2,10.2,17.6,2.9,2.4,5.4,0.159,-0.2,0.4,0.2,0.9,
175,Steve Nash,38,LAL,PG,50,50,1627,16,0.605,0.274,0.244,1.8,7.7,4.8,32.8,0.9,0.2,19.3,17.8,3.7,0.6,4.3,0.127,1.8,-1.4,0.4,1,
176,Lamar Odom,33,LAC,PF,82,2,1616,10.9,0.429,0.246,0.115,8.8,26.3,17.7,12.4,2.2,3,18.3,13.3,-0.3,3,2.7,0.081,-2.8,2.1,-0.7,0.6,
177,John Wall,22,WAS,PG,49,42,1602,20.8,0.521,0.061,0.416,2.4,11.2,6.8,43.9,2.1,1.8,15.3,29.3,2.2,2.2,4.5,0.134,2.7,1.1,3.9,2.4,
178,Norris Cole,24,MIA,PG,80,4,1590,7.9,0.483,0.231,0.188,1.5,8.2,5,15.2,1.9,0.4,18.4,17,-0.8,1.4,0.6,0.019,-4.3,-0.6,-4.9,-1.2,
179,Nick Collison,32,OKC,C,81,2,1583,13.6,0.624,0.014,0.264,9.6,14.2,12.1,11.3,1.7,1.4,17.3,11.5,3.2,2.1,5.2,0.158,-0.2,1.1,0.9,1.2,
180,Ben Gordon,29,CHA,SG,75,0,1560,12.7,0.515,0.384,0.167,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,-0.4,-0.2,-0.6,-0.018,-0.2,-3.2,-3.4,-0.6,
181,Andray Blatche,26,BRK,C,82,8,1555,21.9,0.547,0.033,0.32,12.2,19.6,15.8,10.5,3,2.7,13.8,26.5,2.4,2.5,4.9,0.153,1.3,0.9,2.2,1.6,
182,Michael Beasley,24,PHO,SF,75,20,1554,10.8,0.462,0.188,0.164,3.7,17.2,10.3,12.5,1,1.6,14.9,27.6,-2.5,1,-1.5,-0.047,-2.7,-2,-4.7,-1.1,
183,Eric Bledsoe,23,LAC,PG,76,12,1553,17.5,0.513,0.137,0.236,6.1,11.1,8.6,23.5,3.7,3,17.9,22.5,1.1,2.6,3.7,0.115,1.3,2.2,3.5,2.2,
184,Elton Brand,33,DAL,C,72,18,1527,15.2,0.499,0.002,0.195,9.7,21.5,15.7,7.1,1.7,4.6,9.9,17.2,1.2,2.2,3.4,0.107,-1.7,0.9,-0.9,0.4,
185,Marcus Morris,23,2TM,PF,77,23,1524,11.3,0.516,0.443,0.222,6,14.6,10.3,6.4,1.5,1,11.8,18.9,0.6,1.2,1.8,0.058,-1.2,-0.8,-2,0,
186,C.J. Watson,28,BRK,PG,80,8,1521,13.9,0.544,0.466,0.198,2.9,8.4,5.6,17.2,2.3,0.6,12.1,17.2,2.5,1.3,3.8,0.12,0.3,0.6,0.9,1.1,
187,Jeff Taylor,23,CHA,SF,77,29,1507,10.3,0.531,0.386,0.258,3.8,7.7,5.7,7,1.6,0.8,9.7,14.9,1.2,0,1.2,0.039,-2.1,-1.5,-3.6,-0.6,
188,Alan Anderson,30,TOR,SF,65,2,1495,12.6,0.509,0.463,0.239,2.7,9.2,5.9,11.7,1.7,0.4,10.5,23.6,0.8,0.8,1.6,0.052,-0.5,-1.3,-1.8,0.1,
189,Josh McRoberts,25,2TM,PF,67,22,1487,12.7,0.527,0.245,0.248,7,18.1,12.4,14.8,1.1,1.4,14.8,13.7,1.5,0.7,2.2,0.072,-1.1,-0.2,-1.4,0.2,
190,Gary Neal,28,SAS,SG,68,17,1484,11.5,0.512,0.42,0.124,1.1,9.6,5.6,13.5,1,0.1,9.9,21.7,0.4,1.5,1.9,0.06,-1.2,-0.9,-2,0,
191,Jonas Valančiūnas,20,TOR,C,62,57,1482,15.6,0.619,0,0.505,9.6,20.5,14.9,5,0.6,4.2,17.4,16.9,2.5,1.5,3.9,0.127,-1.1,0,-1.2,0.3,ROY-9
192,Trevor Ariza,27,WAS,SF,56,15,1471,14,0.538,0.463,0.211,3.3,16.9,10,12.7,2.5,1.1,14.6,17.9,0.7,2.4,3.1,0.102,0.1,2,2.1,1.6,DPOY-17
193,Taj Gibson,27,CHI,PF,65,5,1459,14.4,0.518,0.009,0.297,9.7,17.5,13.6,7.1,1,4.7,13.2,18.1,1,2.3,3.3,0.109,-2.1,1,-1.1,0.3,
194,Beno Udrih,30,2TM,SG,66,9,1457,14.2,0.516,0.214,0.216,2.5,8.2,5.3,32.3,1.5,0.2,17.2,19.3,1.5,0.7,2.2,0.071,0,-1.4,-1.4,0.2,
195,Shaun Livingston,27,2TM,PG,66,16,1455,13,0.536,0.012,0.283,2.4,10.4,6.2,23.2,1.7,1.7,16.3,14.3,1.7,0.9,2.6,0.086,-1.5,0.4,-1,0.4,
196,Avery Bradley,22,BOS,PG,50,50,1435,8.8,0.461,0.264,0.103,2.5,6.5,4.6,11.6,2.3,1,12.6,18.8,-1.3,1.6,0.4,0.012,-4,0.3,-3.7,-0.6,"DPOY-12,DEF2"
197,JaVale McGee,25,DEN,C,79,0,1433,20.7,0.589,0.002,0.353,12.6,17.1,14.9,2.7,1.1,8.5,12.9,21.1,2.7,2.2,4.9,0.163,0.4,1.2,1.6,1.3,
198,Byron Mullens,23,CHA,PF,53,41,1428,12.3,0.465,0.369,0.176,5.5,22,13.5,10.1,1.2,1.8,10.9,21.7,-0.6,0.7,0.1,0.005,-1.4,-2,-3.4,-0.5,
199,Rajon Rondo,26,BOS,PG,38,38,1423,18.1,0.516,0.108,0.2,3.7,13.6,8.8,49.3,2.6,0.5,22.6,21.7,1.2,2,3.2,0.108,1.6,0.6,2.2,1.5,AS
200,Devin Harris,29,ATL,SG,58,34,1421,14.6,0.565,0.519,0.348,0.5,8.7,4.7,21.7,2.3,0.7,14.7,19.5,1.8,1.5,3.3,0.111,-0.5,0.6,0.1,0.8,
201,Austin Rivers,20,NOH,SG,61,26,1418,5.9,0.431,0.221,0.277,1.3,8,4.6,13.9,1,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-4.7,-1.6,-6.2,-1.5,
202,Mo Williams,30,UTA,PG,46,46,1418,14.4,0.519,0.289,0.159,2,7.2,4.5,33.2,1.7,0.5,18,22.3,1.2,0.7,1.8,0.062,0.9,-1.7,-0.9,0.4,
203,Udonis Haslem,32,MIA,PF,75,59,1414,9.9,0.535,0,0.179,9,25.3,17.6,3.8,1.1,0.9,14.2,10.7,1.2,2,3.2,0.108,-2.6,-0.5,-3.2,-0.4,
204,Nick Young,27,PHI,SG,59,17,1411,13.3,0.525,0.387,0.236,1.9,8.7,5.2,9.7,1.3,0.8,7.7,21.2,1.4,1,2.3,0.079,-0.1,-0.6,-0.7,0.5,
205,Keith Bogans,32,BRK,SG,74,23,1408,6.7,0.533,0.863,0.06,1.3,8.8,5,8.1,1.1,0.2,14.4,11.2,0.7,0.7,1.4,0.047,-2.3,-0.3,-2.6,-0.2,
206,Shannon Brown,27,PHO,SG,59,22,1402,13.1,0.493,0.247,0.219,3.5,8.7,6,12.8,2.2,0.8,10.6,22.2,0.4,0.8,1.2,0.041,-1.1,-0.5,-1.6,0.2,
207,Manu Ginóbili,35,SAS,SG,60,0,1393,19,0.56,0.436,0.382,2.6,13.4,8.3,30.6,2.9,0.7,17.3,25.2,2.1,2.4,4.5,0.155,2.1,1.5,3.6,2,6MOY-8
208,Tyler Hansbrough,27,IND,PF,81,8,1366,15.3,0.527,0.007,0.737,13.4,17,15.2,4.4,1.1,1,12.6,20.6,2.1,2.2,4.4,0.154,-1.3,-0.7,-1.9,0,
209,C.J. Miles,25,CLE,SF,65,13,1364,15.3,0.551,0.534,0.174,1.9,13.4,7.4,8.1,1.9,1,9.5,23.9,1.8,0.8,2.6,0.092,2,-0.9,1.1,1.1,
210,Chris Kaman,30,DAL,C,66,52,1363,16.3,0.529,0.002,0.138,8.1,22.1,15.2,6.6,1.1,3,13.6,25.3,0,1.6,1.6,0.058,-1.5,-0.8,-2.4,-0.1,
211,Earl Clark,25,LAL,PF,59,36,1363,12.4,0.51,0.269,0.197,6.8,19.1,13.1,7.4,1.3,2.3,12.9,15.7,0.7,1.5,2.3,0.08,-1.2,0.5,-0.7,0.4,
212,Jae Crowder,22,DAL,SF,78,16,1353,10.2,0.491,0.523,0.199,2.9,12.3,7.7,10,2.4,1,10.9,15.1,0.2,1.3,1.5,0.055,-1.9,0.9,-1,0.3,
213,Luc Mbah a Moute,26,MIL,SF,58,45,1326,9.1,0.447,0.098,0.334,7,14,10.4,6.1,1.6,0.8,13.9,16.5,-0.8,1.2,0.5,0.017,-3.5,-0.6,-4.1,-0.7,
214,Brian Roberts,27,NOH,PG,78,5,1324,14.6,0.509,0.299,0.151,1.5,7.3,4.4,28.2,1.5,0.2,11.5,21.6,2,0.2,2.2,0.078,0.8,-1.4,-0.6,0.5,
215,Ian Mahinmi,26,IND,C,80,2,1322,10.6,0.497,0.006,0.52,9.9,16.2,13.1,3.3,1.6,3.7,18.5,17.1,-0.4,2.6,2.3,0.083,-4.7,1.4,-3.4,-0.5,
216,Ekpe Udoh,25,MIL,C,76,9,1312,12,0.503,0.004,0.442,8.9,11.7,10.3,4.7,1.5,4.7,11.8,12.1,1.1,1.5,2.7,0.098,-2.8,1.1,-1.7,0.1,
217,Marreese Speights,25,2TM,C,79,3,1300,17.3,0.498,0.017,0.3,12.7,22.3,17.4,6.5,1,3.3,10.8,25.8,1.1,1.7,2.8,0.104,-1.3,-1.4,-2.8,-0.2,
218,Tobias Harris,20,2TM,SF,55,34,1299,16,0.527,0.211,0.268,6.2,18.6,12.4,8.8,1.3,2.6,10.3,22.1,1.2,1.2,2.4,0.089,0,-0.5,-0.5,0.5,
219,Toney Douglas,26,2TM,PG,71,0,1289,13.4,0.531,0.464,0.18,3,9.2,6.1,18.3,2.8,0.2,13.9,19.9,1.4,1,2.4,0.089,-0.9,0.3,-0.5,0.5,
220,A.J. Price,26,WAS,PG,57,22,1278,12.4,0.501,0.484,0.15,1.7,8.2,4.9,26.4,1.3,0.2,12.7,18,1,1.2,2.2,0.084,-0.2,-0.4,-0.6,0.5,
221,Eric Gordon,24,NOH,SG,42,40,1264,15.4,0.523,0.296,0.38,0.9,6.4,3.6,19.3,1.9,0.5,14.6,29.4,0.8,0.3,1.1,0.042,0.6,-1.9,-1.3,0.2,
222,Pablo Prigioni,35,NYK,PG,78,18,1263,13,0.595,0.609,0.114,3.7,9.8,6.6,27.5,2.9,0.1,27.1,11.7,2,1.3,3.2,0.123,-0.8,0.9,0.1,0.7,
223,Andrew Nicholson,23,ORL,PF,75,28,1249,15.1,0.557,0,0.193,6.2,17.1,11.7,6.1,1,2,13,22.1,0.9,0.8,1.7,0.065,-1.8,-0.9,-2.7,-0.2,
224,Andre Drummond,19,DET,C,60,10,1243,21.6,0.578,0.006,0.465,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,2.2,2.3,4.5,0.172,1,1.5,2.5,1.4,ROY-4
225,Quincy Pondexter,24,MEM,SF,59,1,1243,11,0.565,0.508,0.251,4,8.6,6.3,7.6,1.5,0.4,11.2,13.9,1.7,1.5,3.2,0.125,-0.8,0.6,-0.1,0.6,
226,Terrence Ross,21,TOR,SG,73,2,1239,10.4,0.491,0.429,0.092,3.3,10.6,6.9,7.2,1.8,0.9,9.2,19.6,0,0.8,0.9,0.034,-1.7,-0.7,-2.5,-0.1,
227,D.J. Augustin,25,IND,PG,76,5,1226,11,0.527,0.646,0.337,1.9,6.3,4.1,21.6,1.5,0.2,16.8,15.1,1.4,1.5,2.8,0.112,-0.7,0.1,-0.6,0.5,
228,Jamaal Tinsley,34,UTA,PG,66,32,1221,10.6,0.467,0.543,0.111,1.6,9.5,5.5,34.1,2.8,0.9,30.2,13.1,-0.2,1,0.9,0.035,-1.8,0.3,-1.5,0.2,
229,Roger Mason,32,NOH,SG,69,13,1219,10,0.57,0.521,0.141,1.1,12,6.5,9.5,1.2,0.8,13.6,14.3,1.1,0.3,1.4,0.057,-1.3,-0.5,-1.9,0.1,
230,Will Bynum,30,DET,PG,65,0,1219,16.6,0.532,0.141,0.243,2.6,6.6,4.6,34.8,2,0.3,17.3,27,1.2,0.5,1.7,0.067,0.6,-1.6,-1,0.3,
231,Greg Stiemsma,27,MIN,C,76,19,1209,10.5,0.498,0,0.248,5.6,19.5,12.3,3.9,1.9,5.8,16.1,13.6,-0.3,2,1.7,0.069,-5.1,2.3,-2.8,-0.3,
232,Chuck Hayes,29,SAC,C,74,1,1209,10.7,0.469,0.005,0.253,10.5,18.2,14.2,13.1,1.3,1.2,17.2,9.4,1.1,0.4,1.5,0.06,-1.2,-0.2,-1.4,0.2,
233,Meyers Leonard,20,POR,C,69,9,1206,12.1,0.596,0.025,0.321,7.6,17.1,12.3,4.3,0.5,2.4,13.4,13.9,1.8,0.7,2.4,0.097,-2.7,-0.6,-3.3,-0.4,
234,Kris Humphries,27,BRK,PF,65,21,1191,13.6,0.515,0.006,0.397,12.4,23.9,18.1,4.3,0.7,2.1,13.5,16.3,1.4,1.3,2.7,0.109,-1.9,-1,-3,-0.3,
235,Willie Green,31,LAC,SG,72,60,1188,11.8,0.562,0.43,0.083,1.7,7.9,4.9,7.1,1.3,0.8,7.2,16.6,1.7,0.9,2.5,0.103,-0.2,-0.7,-0.8,0.3,
236,Steve Blake,32,LAL,PG,45,13,1175,11.7,0.573,0.633,0.13,2,10.1,6.2,21.9,1.5,0.4,17.8,13.2,1.6,0.8,2.4,0.097,0.1,0.4,0.5,0.7,
237,Brendan Haywood,33,CHA,C,61,17,1162,8.7,0.441,0.005,0.306,12,16.7,14.3,3.9,0.7,3.4,16.9,11.5,-0.2,0.4,0.1,0.006,-4.2,-1.8,-6,-1.2,
238,DeShawn Stevenson,31,ATL,SG,56,31,1158,8.1,0.522,0.798,0.088,1.8,10.1,6,6.5,1.3,0.4,7.8,11.8,0.5,0.9,1.5,0.061,-2,-0.4,-2.4,-0.1,
239,Garrett Temple,26,WAS,SG,51,36,1156,8.8,0.478,0.31,0.143,2.8,9.1,5.9,15.5,2.3,1.2,18.2,13.2,-0.3,1.5,1.2,0.049,-3.8,1.5,-2.3,-0.1,
240,Brandan Wright,25,DAL,C,64,16,1149,21,0.606,0.007,0.238,8.4,16.7,12.6,5.6,1.2,5.2,7.1,19,2.8,1.3,4.1,0.172,2.1,0.4,2.5,1.3,
241,Alec Burks,21,UTA,SG,64,0,1137,11.5,0.507,0.237,0.332,3.8,11.2,7.5,13,1.6,0.9,14.3,20.7,0.3,0.7,1,0.044,-1.9,-0.7,-2.6,-0.2,
242,Zaza Pachulia,28,ATL,C,52,15,1134,13.1,0.534,0.012,0.427,13.5,20.3,17,10.3,1.6,0.8,19.6,14.6,1.2,1.5,2.7,0.116,-2,0.2,-1.7,0.1,
243,Festus Ezeli,23,GSW,C,78,41,1120,9.3,0.467,0,0.479,14.3,16.4,15.4,2.7,1,5.2,23.5,10.7,0,1.5,1.5,0.066,-4,0.7,-3.4,-0.4,
244,Lou Williams,26,ATL,SG,39,9,1119,15.9,0.555,0.442,0.273,0.8,7.3,4.1,20.4,2,0.7,13,23.6,1.4,1,2.4,0.103,1.3,-0.3,1,0.9,
245,DeMarre Carroll,26,UTA,SF,66,12,1111,15.5,0.535,0.216,0.302,9.1,10.8,9.9,8.7,2.8,1.7,8.5,16.4,2,1.1,3.1,0.134,0.4,0.9,1.3,0.9,
246,Greg Smith,22,HOU,C,70,10,1110,16.1,0.636,0.004,0.474,11.5,21.2,16.4,3.5,0.8,2.7,11,14.7,2.8,1.2,4,0.172,-0.6,0,-0.6,0.4,
247,Damien Wilkins,33,PHI,SG,61,21,1095,12.5,0.533,0.161,0.345,3.2,7.8,5.4,12.9,1.8,1.3,11.9,17.4,1,0.9,1.9,0.083,-2.3,0.1,-2.2,-0.1,
248,Charlie Villanueva,28,DET,PF,69,0,1092,14,0.481,0.558,0.106,5.1,20.6,12.7,8.4,1.5,2.8,7.4,21.9,0.4,1.1,1.6,0.069,0.5,-0.5,0,0.6,
249,Richard Hamilton,34,CHI,SG,50,45,1088,10.6,0.481,0.109,0.162,1.7,7.2,4.4,19.9,1.2,0.3,14.2,25,-0.6,0.9,0.4,0.016,-2.8,-1.2,-4,-0.6,
250,Marquis Daniels,32,MIL,SF,59,33,1085,9.2,0.432,0.205,0.154,4.6,10.5,7.4,9,2.4,0.7,10.7,16.9,-0.6,1.1,0.5,0.023,-3.5,0.6,-2.9,-0.2,
251,Gerald Green,27,IND,SF,60,7,1080,9.9,0.465,0.443,0.153,3.3,11.1,7.3,7.9,0.9,1.6,10.5,21.3,-0.3,1.5,1.3,0.056,-1.6,-0.3,-1.9,0,
252,Wilson Chandler,25,DEN,PF,43,8,1079,16.6,0.556,0.277,0.244,4.8,17.6,11.3,8.3,2.1,0.9,10.6,22.7,1.8,1.3,3.1,0.137,0.7,-0.1,0.5,0.7,
253,Enes Freedom,20,UTA,C,70,2,1078,17.6,0.588,0.003,0.309,14.5,18.6,16.5,5,1.4,2.3,19,22.4,1.2,1,2.3,0.101,-0.7,-1.4,-2.1,0,
254,Stephen Jackson,34,SAS,SF,55,6,1075,8,0.473,0.515,0.212,2.5,13.5,8.3,10.7,1.8,0.9,17.6,18.7,-1.2,1.5,0.3,0.013,-3.6,0.1,-3.5,-0.4,
255,Glen Davis,27,ORL,PF,34,33,1064,15,0.483,0.004,0.245,5.8,20.3,13.1,11.3,1.6,1.5,10.8,25.4,-0.1,0.9,0.8,0.035,-1.6,-0.3,-1.9,0,
